"is_delayed","delivery_person_age","delivery_person_ratings","distance_km","order_hour","is_weekend"
FALSE,25,3.7,6.57808199999984,21,FALSE
TRUE,21,3,9.41690700000003,0,FALSE
FALSE,27,4.6,5.4746309999999,0,FALSE
TRUE,28,4.6,2.41347300000008,4,FALSE
FALSE,29,3.7,37.8470040000002,4,FALSE
TRUE,32,3,4.052055,6,FALSE
FALSE,32,4.6,17.276595,13,FALSE
TRUE,26,3.4,22.9782210000002,21,FALSE
FALSE,26,4,12.8995319999999,22,FALSE
FALSE,25,3.1,3.76167900000003,23,FALSE
FALSE,28,3,19.5177959999998,1,FALSE
TRUE,33,3.6,0.0861360000000122,6,TRUE
FALSE,29,4.5,26.1709139999999,16,TRUE
FALSE,28,4.9,9.92140199999986,21,TRUE
FALSE,29,3.7,10.6021650000001,5,TRUE
FALSE,34,3.8,15.916623,5,TRUE
FALSE,26,4,25.495812,10,TRUE
FALSE,34,4.9,15.802515,10,TRUE
FALSE,26,4.4,8.24130600000005,11,TRUE
FALSE,33,3.2,16.3477470000001,19,TRUE
TRUE,29,4.1,14.4790619999998,19,TRUE
TRUE,30,4.9,6.55787999999998,21,TRUE
FALSE,29,3.1,28.2810240000001,21,TRUE
FALSE,20,4.3,7.49616299999991,0,TRUE
TRUE,20,3,13.1961239999999,2,TRUE
FALSE,20,4.1,10.819059,3,TRUE
FALSE,27,4.6,21.3653909999999,10,FALSE
FALSE,29,3.3,2.65667399999987,12,FALSE
FALSE,21,3,12.8964240000001,12,FALSE
TRUE,29,3.4,30.913167,12,FALSE
FALSE,25,3.8,32.777412,13,FALSE
TRUE,30,3.5,0.648240000000106,13,FALSE
FALSE,28,4.2,26.6496569999999,17,FALSE
FALSE,23,4.8,12.079464,18,FALSE
FALSE,23,3.5,14.053599,22,FALSE
FALSE,23,3.2,9.18347400000003,23,FALSE
FALSE,28,3.1,18.588837,4,FALSE
TRUE,24,4.5,5.26073400000007,6,FALSE
FALSE,30,4.7,27.3910259999999,8,FALSE
FALSE,30,3.4,18.8052869999999,9,FALSE
FALSE,25,3.9,14.2161029999999,9,FALSE
FALSE,29,4,18.100437,10,FALSE
TRUE,28,4.3,19.6728630000001,10,FALSE
FALSE,18,3.8,13.551435,12,FALSE
TRUE,32,3.8,16.12941,12,FALSE
FALSE,40,4.8,28.1996610000001,12,FALSE
FALSE,27,3.6,7.66699200000003,13,FALSE
TRUE,28,3.9,24.7856340000001,16,FALSE
TRUE,35,4.9,6.87467400000009,19,FALSE
FALSE,29,4.5,25.0712370000001,19,FALSE
TRUE,24,3.8,4.59173700000012,0,FALSE
FALSE,36,3.6,14.1978990000001,0,FALSE
TRUE,33,4.7,10.3940399999999,1,FALSE
FALSE,36,3.4,11.1735929999999,9,FALSE
FALSE,38,4.2,6.86879099999996,11,FALSE
FALSE,32,3.6,7.57708199999988,12,FALSE
FALSE,34,3.7,16.7797589999999,14,FALSE
TRUE,33,4,4.91929799999986,16,FALSE
FALSE,37,4.2,15.9659070000001,17,FALSE
TRUE,30,4.1,5.84126399999998,20,FALSE
TRUE,32,3.1,1.0776989999999,21,FALSE
FALSE,21,4.5,6.17160000000001,4,FALSE
TRUE,32,4.8,3.75801600000001,7,FALSE
FALSE,34,3.5,20.399913,9,FALSE
FALSE,18,4.2,1.26850800000005,9,FALSE
TRUE,27,3.7,9.89653800000013,10,FALSE
TRUE,36,3.2,11.206338,12,FALSE
FALSE,26,3.5,22.4224440000001,16,FALSE
FALSE,19,4.6,1.10955600000011,20,FALSE
FALSE,31,4,1.116549,2,FALSE
FALSE,33,4.4,12.402252,7,FALSE
FALSE,27,3,30.972885,7,FALSE
FALSE,22,4,8.94393599999987,9,FALSE
FALSE,26,4.8,16.120974,12,FALSE
FALSE,25,4.3,12.095337,13,FALSE
TRUE,27,3.3,28.2764729999999,15,FALSE
TRUE,26,4.8,15.2206529999999,17,FALSE
FALSE,33,4.3,5.50704299999989,18,FALSE
TRUE,28,4,27.502914,20,FALSE
TRUE,30,3.8,23.8379159999999,20,FALSE
FALSE,24,3.4,5.24774699999993,23,FALSE
FALSE,37,3.3,7.08823799999997,1,FALSE
TRUE,30,3.4,26.8245929999999,4,FALSE
FALSE,29,3.5,23.75067,7,TRUE
FALSE,27,3.5,7.36607100000006,14,TRUE
TRUE,35,4.6,4.26040200000004,16,TRUE
FALSE,34,4.3,16.5574259999999,18,TRUE
FALSE,30,5,2.52835799999987,18,TRUE
FALSE,26,3.7,22.15227,19,TRUE
FALSE,29,3.8,29.598483,0,TRUE
FALSE,25,3.6,20.8002900000001,2,TRUE
FALSE,21,4.6,7.662552,3,TRUE
TRUE,24,3.6,24.3801509999999,6,TRUE
FALSE,39,4.1,9.17170799999997,9,TRUE
FALSE,30,3.1,10.6898549999999,14,TRUE
TRUE,33,3.4,3.50759999999991,14,TRUE
FALSE,26,3.4,0.0557220000000989,15,TRUE
FALSE,30,5,2.14163400000004,16,TRUE
TRUE,35,3.9,24.2961240000001,16,TRUE
TRUE,22,4,2.77044900000009,17,TRUE
FALSE,28,4.8,18.1961189999999,18,TRUE
FALSE,32,4.7,10.771662,20,TRUE
FALSE,24,4.7,4.07891700000001,20,TRUE
FALSE,35,4.4,14.396367,6,FALSE
TRUE,29,3.6,28.4728319999999,6,FALSE
FALSE,29,3.9,5.70839700000004,7,FALSE
TRUE,20,3.1,29.384808,7,FALSE
FALSE,25,4.7,6.16160999999999,11,FALSE
FALSE,29,4.1,13.4670750000001,11,FALSE
TRUE,23,5,7.89354299999985,14,FALSE
FALSE,31,4.2,7.03074000000002,14,FALSE
TRUE,33,3.4,22.8526800000001,15,FALSE
FALSE,20,3.3,11.3870459999999,2,FALSE
FALSE,26,4.7,32.2432800000001,5,FALSE
FALSE,27,4,9.56564699999992,13,FALSE
TRUE,31,3.5,5.23920000000001,17,FALSE
FALSE,27,3.4,15.4429859999999,18,FALSE
FALSE,29,3.8,7.01031599999992,19,FALSE
FALSE,22,3.1,5.84093099999983,21,FALSE
FALSE,34,3.6,25.5649649999999,22,FALSE
FALSE,23,4.9,10.3745040000001,22,FALSE
FALSE,28,4.6,32.3728170000001,6,FALSE
TRUE,25,4,14.8347060000001,7,FALSE
FALSE,26,3.3,9.35840999999984,8,FALSE
FALSE,26,3.7,17.7758730000002,9,FALSE
FALSE,29,3.4,0.593738999999882,11,FALSE
FALSE,28,3,12.126972,12,FALSE
TRUE,28,3.5,25.2598259999999,14,FALSE
FALSE,24,3.2,12.0156390000001,20,FALSE
TRUE,27,4.5,2.763456,23,FALSE
FALSE,21,3.9,6.76545000000001,0,FALSE
FALSE,37,3.2,10.819836,1,FALSE
FALSE,25,4.4,2.18115000000004,1,FALSE
FALSE,27,3.2,1.89932099999999,2,FALSE
FALSE,28,3.8,21.9201689999999,6,FALSE
FALSE,26,3.2,3.15339899999999,6,FALSE
FALSE,36,3.6,13.5245729999998,7,FALSE
TRUE,34,3.9,23.277477,13,FALSE
FALSE,21,3,23.00475,13,FALSE
FALSE,26,3.2,20.194674,16,FALSE
FALSE,29,3.4,1.14951599999998,17,FALSE
FALSE,31,3.1,1.81984499999992,21,FALSE
FALSE,29,3.9,0.328448999999869,23,FALSE
FALSE,34,4.7,17.20278,23,FALSE
FALSE,31,4.1,9.70761599999995,2,FALSE
FALSE,33,3.8,20.8236,8,FALSE
FALSE,29,4.4,30.9117240000001,10,FALSE
FALSE,35,4.6,0.221444999999898,11,FALSE
FALSE,28,4.3,9.11065799999991,12,FALSE
FALSE,28,4.1,29.828475,12,FALSE
FALSE,26,3.3,21.999423,18,FALSE
FALSE,25,3.6,32.7140309999999,20,FALSE
FALSE,34,4.7,6.81062700000011,23,FALSE
TRUE,24,3.7,21.2362980000001,1,FALSE
FALSE,27,4.2,8.35075200000017,4,FALSE
FALSE,28,3.1,26.2852439999999,6,TRUE
TRUE,30,3.7,2.85380999999982,6,TRUE
FALSE,24,3.2,7.40802900000001,11,TRUE
FALSE,34,3.8,4.54600500000003,20,TRUE
TRUE,28,4.9,10.3900439999999,1,TRUE
FALSE,32,4,3.77988300000001,4,TRUE
TRUE,22,3.1,19.7205929999999,6,TRUE
FALSE,26,4.9,7.76511599999994,7,TRUE
FALSE,31,4.9,8.67687000000001,7,TRUE
FALSE,33,4.4,18.3276539999999,14,TRUE
FALSE,27,3.5,28.5694020000002,16,TRUE
TRUE,28,4.2,27.854007,16,TRUE
FALSE,33,5,26.764653,17,TRUE
TRUE,30,3.1,25.3299779999999,22,TRUE
FALSE,27,4.5,17.7659940000001,23,TRUE
TRUE,37,3.5,16.7325839999999,5,TRUE
TRUE,31,4.1,3.25196699999996,7,FALSE
FALSE,31,4,29.8268100000001,11,FALSE
FALSE,26,3,11.166822,11,FALSE
FALSE,28,4.9,27.750777,12,FALSE
FALSE,23,3.8,12.3098999999999,13,FALSE
FALSE,33,3.9,9.61126799999989,14,FALSE
TRUE,24,4.8,3.89043900000009,19,FALSE
FALSE,25,3,19.8797669999999,0,FALSE
FALSE,37,4.8,5.81340300000012,3,FALSE
TRUE,22,4.8,3.73359599999995,4,FALSE
FALSE,31,4.3,12.005205,5,FALSE
FALSE,29,3.5,5.78198999999997,7,FALSE
TRUE,18,3.9,7.67121000000003,15,FALSE
FALSE,29,3.8,0.530690999999942,18,FALSE
FALSE,27,5,12.849582,15,FALSE
TRUE,27,3.1,11.1068819999999,16,FALSE
FALSE,28,4.9,17.1568260000001,17,FALSE
FALSE,25,5,14.2084440000001,6,FALSE
FALSE,30,3.8,10.119315,9,FALSE
FALSE,25,4.8,3.26817300000006,10,FALSE
FALSE,28,3.4,8.17448400000018,10,FALSE
FALSE,29,3.6,18.3424170000001,12,FALSE
FALSE,31,4.9,28.5142349999999,13,FALSE
FALSE,24,3.3,15.0578160000001,13,FALSE
FALSE,19,3.6,17.8877609999998,17,FALSE
FALSE,18,4.7,30.821148,17,FALSE
FALSE,25,4.1,7.08890399999987,21,FALSE
FALSE,29,4,19.5007019999998,21,FALSE
FALSE,26,3.9,6.00210299999988,4,FALSE
FALSE,25,4,24.2466179999999,9,FALSE
FALSE,18,4.1,5.74425000000002,14,FALSE
TRUE,20,4.1,6.45631499999988,18,FALSE
FALSE,24,4.9,7.40702999999997,18,FALSE
FALSE,22,4.5,3.68875199999999,23,FALSE
TRUE,20,4,25.2893520000001,2,FALSE
FALSE,24,4.9,19.899858,3,FALSE
FALSE,35,4.7,6.98434199999984,4,FALSE
FALSE,29,3.9,29.3661600000001,6,TRUE
TRUE,26,3.3,19.7614410000001,8,TRUE
FALSE,21,3.8,11.7874229999999,9,TRUE
FALSE,27,4.9,3.50660100000007,12,TRUE
FALSE,29,3.1,17.2551719999998,13,TRUE
FALSE,20,3.3,11.1288599999999,14,TRUE
FALSE,30,3.7,6.01309200000014,20,TRUE
TRUE,22,4.9,9.77121899999987,21,TRUE
FALSE,33,4.1,22.8183810000001,23,TRUE
FALSE,36,5,6.02774400000001,3,TRUE
FALSE,34,3.6,3.104115,5,TRUE
TRUE,22,4.3,14.556873,7,TRUE
FALSE,29,4.4,16.362843,17,TRUE
FALSE,34,4.1,15.386265,23,TRUE
FALSE,32,3.9,4.50005100000012,2,TRUE
FALSE,22,3.8,14.813172,6,FALSE
FALSE,20,3.5,13.0628129999999,10,FALSE
FALSE,21,4.3,12.344865,15,FALSE
TRUE,27,3.6,6.74025300000013,0,FALSE
FALSE,22,3.8,17.2680480000001,2,FALSE
FALSE,28,3.8,0.243534000000126,11,FALSE
TRUE,34,4.4,17.7669930000001,14,FALSE
FALSE,23,4.7,1.33566299999987,16,FALSE
FALSE,20,3.7,30.756657,0,FALSE
FALSE,36,3.5,5.62181699999996,6,FALSE
FALSE,21,4.6,7.24607999999995,6,FALSE
TRUE,24,3.9,20.794851,7,FALSE
FALSE,31,4.8,10.5610950000001,7,FALSE
FALSE,26,4.9,31.47516,8,FALSE
TRUE,21,3.8,0.792984000000029,13,FALSE
FALSE,31,4.6,18.3123360000001,14,FALSE
FALSE,29,3,14.430666,16,FALSE
FALSE,29,4,3.2860439999999,17,FALSE
FALSE,27,3.5,2.70673499999986,23,FALSE
FALSE,22,4.9,10.90575,2,FALSE
FALSE,27,3.3,4.73581499999995,6,FALSE
FALSE,22,4.6,7.75013100000011,9,FALSE
TRUE,33,4,13.0111979999999,17,FALSE
TRUE,18,4,4.27949399999995,17,FALSE
FALSE,37,3.6,2.42090999999984,20,FALSE
FALSE,28,4.9,24.9500249999999,22,FALSE
FALSE,35,4.6,3.48906299999998,3,FALSE
FALSE,26,3.9,6.73215000000008,4,FALSE
FALSE,26,4.2,20.85468,7,FALSE
FALSE,28,4.1,7.52113800000015,9,FALSE
TRUE,32,4.1,27.1515989999999,10,FALSE
FALSE,32,4.5,22.2342990000001,17,FALSE
FALSE,23,4.6,19.188459,18,FALSE
TRUE,28,4.6,0.98223900000016,20,FALSE
TRUE,34,3.3,2.19413699999999,20,FALSE
FALSE,27,4.8,13.430334,0,FALSE
FALSE,35,3.9,29.841129,1,FALSE
FALSE,26,4.9,1.92451799999986,14,TRUE
FALSE,28,3.3,4.70406900000004,18,TRUE
TRUE,30,3.5,29.4447480000001,20,TRUE
FALSE,23,4,18.659988,23,TRUE
TRUE,33,4.9,13.5671970000001,6,TRUE
FALSE,28,3.1,8.58296400000009,9,TRUE
FALSE,32,4.3,15.6163680000001,9,TRUE
FALSE,28,3.3,2.59440299999994,10,TRUE
FALSE,34,3.5,23.778087,11,TRUE
FALSE,30,3.8,29.372931,12,TRUE
TRUE,25,5,9.11964899999989,13,TRUE
FALSE,27,4.6,16.566306,13,TRUE
FALSE,30,3.9,11.1356310000001,14,TRUE
FALSE,18,5,23.7004980000001,14,TRUE
FALSE,33,3.3,9.44732099999994,16,TRUE
FALSE,35,3.8,17.4381,16,TRUE
TRUE,30,4.7,10.4744040000001,19,TRUE
FALSE,39,3.7,12.0967799999999,0,TRUE
TRUE,30,3.2,8.8722300000001,4,TRUE
FALSE,40,3.1,8.02041599999994,4,TRUE
FALSE,28,3.4,1.91319599999986,6,FALSE
TRUE,23,4.1,35.496357,6,FALSE
FALSE,30,4.1,5.95204199999988,9,FALSE
TRUE,28,4.8,2.70051899999998,10,FALSE
FALSE,24,3.6,22.6620929999999,11,FALSE
TRUE,33,4.7,0.0308579999999754,13,FALSE
FALSE,25,3.9,11.1822509999999,17,FALSE
FALSE,20,3.8,32.4326460000001,22,FALSE
FALSE,21,4.6,8.30268899999986,23,FALSE
FALSE,31,4.2,2.78454599999999,1,FALSE
FALSE,31,4.2,18.2016690000001,5,FALSE
FALSE,43,3.7,10.797192,5,FALSE
FALSE,36,3.3,14.2592819999999,6,FALSE
TRUE,27,3.5,10.896093,7,FALSE
FALSE,33,4.7,7.49904899999992,19,FALSE
FALSE,29,3.1,4.38838499999989,21,FALSE
TRUE,28,4.5,14.1307439999999,22,FALSE
FALSE,21,3.3,4.05072300000001,3,FALSE
FALSE,29,4.8,0.780995999999931,4,FALSE
FALSE,31,4.1,22.694949,5,FALSE
FALSE,28,4.5,6.44277299999996,8,FALSE
TRUE,36,3.9,19.0574789999999,10,FALSE
FALSE,33,3.1,4.87700699999996,11,FALSE
TRUE,34,3.9,10.9079699999999,12,FALSE
FALSE,29,4.2,10.7510159999999,18,FALSE
FALSE,29,4,24.1526010000001,1,FALSE
TRUE,18,4.6,13.1321880000001,5,FALSE
FALSE,31,3.9,28.8915239999998,6,FALSE
FALSE,27,4.9,4.21822200000006,18,FALSE
FALSE,29,3.7,12.094782,19,FALSE
FALSE,28,3.5,2.37306899999995,20,FALSE
TRUE,30,3.6,9.314454,21,FALSE
TRUE,25,3.1,23.0159609999999,22,FALSE
FALSE,31,4.5,2.73936900000009,22,FALSE
TRUE,29,3.4,10.134411,2,FALSE
FALSE,23,3.4,16.6000500000002,4,FALSE
FALSE,30,3.5,3.368628,9,FALSE
FALSE,33,4.7,23.3609489999998,10,FALSE
FALSE,24,4.4,3.731154,10,FALSE
FALSE,38,3.4,7.45065300000005,12,FALSE
FALSE,29,3.8,21.4117890000001,12,FALSE
FALSE,26,4.7,4.20379199999982,0,FALSE
TRUE,28,4.4,7.25606999999997,0,FALSE
TRUE,22,3.2,15.021852,5,FALSE
FALSE,31,4.9,5.48373299999998,5,FALSE
FALSE,19,4.3,26.10387,8,TRUE
TRUE,22,5,4.10111700000015,15,TRUE
TRUE,25,3.8,25.7847450000001,17,TRUE
FALSE,26,4.3,2.3099100000001,20,TRUE
FALSE,28,4.2,11.4911639999998,22,TRUE
TRUE,24,4.3,22.659096,23,TRUE
FALSE,24,4.7,21.1889010000001,12,TRUE
FALSE,28,4.3,24.487488,14,TRUE
FALSE,37,4.3,11.7099449999999,18,TRUE
TRUE,31,3.5,0.295148999999947,3,TRUE
FALSE,21,3.5,3.73015500000016,3,TRUE
TRUE,36,3.9,18.668202,7,FALSE
FALSE,21,4.7,13.1231970000001,9,FALSE
TRUE,21,3.8,4.13153100000007,10,FALSE
FALSE,28,3.9,16.617921,13,FALSE
FALSE,36,4.9,24.329424,13,FALSE
TRUE,30,4.1,23.334087,14,FALSE
FALSE,32,4.2,20.27526,22,FALSE
TRUE,29,3.5,16.329654,0,FALSE
TRUE,28,3.5,3.23553900000003,4,FALSE
TRUE,28,4.6,2.79686699999984,4,FALSE
FALSE,18,4.9,1.21767000000004,17,FALSE
FALSE,29,4.7,23.6619810000001,21,FALSE
FALSE,37,3.9,29.741229,22,FALSE
TRUE,22,3.7,2.15639699999984,2,FALSE
FALSE,39,4.5,4.83160800000003,3,FALSE
FALSE,36,4.7,17.3413079999999,3,FALSE
FALSE,34,4.4,11.896092,4,FALSE
FALSE,29,4.2,38.664186,5,FALSE
FALSE,28,4.5,0.339881999999989,7,FALSE
FALSE,21,3.2,8.38161000000014,13,FALSE
FALSE,28,3.7,3.71039699999996,16,FALSE
TRUE,27,4.4,27.390693,19,FALSE
FALSE,24,4.6,8.71039199999996,22,FALSE
TRUE,26,4.6,29.2044330000001,3,FALSE
FALSE,27,3.9,31.5274410000001,4,FALSE
FALSE,33,4.6,17.7253680000001,8,FALSE
FALSE,22,3.7,10.8273839999999,11,FALSE
FALSE,28,4.7,3.05216700000004,14,FALSE
FALSE,29,3.9,1.79242799999993,14,FALSE
TRUE,24,3.7,16.681413,16,FALSE
FALSE,31,3.8,15.696621,19,FALSE
FALSE,37,3.6,20.4497520000002,1,FALSE
FALSE,29,3.2,6.17481899999997,3,FALSE
TRUE,25,3.7,2.55477600000002,12,FALSE
TRUE,29,3.4,12.256509,12,FALSE
FALSE,29,4.5,1.79453700000013,13,FALSE
FALSE,34,4.6,15.383601,13,FALSE
FALSE,26,3.3,3.66311099999986,20,FALSE
TRUE,28,4.3,15.3673949999999,3,FALSE
FALSE,27,4.1,22.8554549999999,6,TRUE
TRUE,22,4.1,5.15816999999993,7,TRUE
TRUE,32,4.1,11.493828,11,TRUE
FALSE,27,4.8,27.692058,13,TRUE
FALSE,30,3.8,7.50182400000001,17,TRUE
FALSE,23,3.1,18.574074,19,TRUE
TRUE,28,4,25.701828,19,TRUE
TRUE,31,4.7,28.0014149999999,0,TRUE
FALSE,34,4.7,3.86712899999998,2,TRUE
FALSE,23,3.1,29.716254,10,TRUE
FALSE,28,4.6,1.71361799999996,10,TRUE
FALSE,21,3.3,9.86368200000007,11,TRUE
TRUE,19,4.2,4.95082199999993,13,TRUE
FALSE,24,4,5.47707299999984,13,TRUE
FALSE,23,3,23.9788860000001,13,TRUE
FALSE,31,3.8,12.4653000000001,13,TRUE
FALSE,32,4.2,3.92740200000003,14,TRUE
FALSE,32,4.6,1.69685699999988,21,TRUE
TRUE,28,4.6,21.292797,23,TRUE
FALSE,30,3.1,12.343755,1,TRUE
TRUE,28,3.6,6.13641299999992,5,TRUE
TRUE,29,4.4,11.8946489999999,9,FALSE
FALSE,29,3.7,17.0471580000001,9,FALSE
FALSE,24,4.6,26.0276130000001,11,FALSE
FALSE,29,4.1,11.4520919999999,14,FALSE
TRUE,40,5,8.21599799999987,1,FALSE
TRUE,25,4.8,9.58851299999996,8,FALSE
TRUE,24,4.6,11.456421,12,FALSE
TRUE,27,5,11.713608,13,FALSE
TRUE,28,4,10.320558,16,FALSE
TRUE,19,4.9,23.292795,18,FALSE
FALSE,28,4.6,8.82727500000003,22,FALSE
FALSE,23,3.7,22.124298,6,FALSE
FALSE,33,4.8,8.26750200000017,7,FALSE
FALSE,34,4,1.80164099999994,17,FALSE
TRUE,27,4.4,3.60150600000002,19,FALSE
TRUE,22,4.8,5.77477500000005,22,FALSE
FALSE,25,3.5,2.55111300000019,1,FALSE
FALSE,20,3.4,16.612704,1,FALSE
TRUE,33,3.5,22.2387389999999,4,FALSE
FALSE,19,3.4,17.5744079999999,4,FALSE
FALSE,29,4.2,3.99233699999994,7,FALSE
FALSE,34,4.7,11.791863,7,FALSE
TRUE,26,3.4,18.4293300000001,7,FALSE
TRUE,22,4.4,21.2629379999999,11,FALSE
TRUE,18,3.4,4.80086099999997,15,FALSE
TRUE,24,4.1,3.54966900000017,16,FALSE
TRUE,21,4.5,12.037395,1,FALSE
FALSE,31,4.9,15.9992070000001,5,FALSE
FALSE,37,3.5,6.27882600000001,7,FALSE
TRUE,22,3.6,32.466501,10,FALSE
FALSE,30,3.6,18.830151,10,FALSE
TRUE,20,4.2,6.13452599999995,12,FALSE
FALSE,29,4.3,29.9922000000001,12,FALSE
FALSE,38,4.2,35.732676,17,FALSE
TRUE,22,4.7,5.93849999999996,19,FALSE
FALSE,30,4,4.63780199999995,22,FALSE
TRUE,30,4.2,4.54811400000003,0,FALSE
TRUE,20,4.3,17.1729209999999,3,FALSE
TRUE,35,3.4,2.44666200000009,4,FALSE
TRUE,32,3.3,15.9482579999999,6,TRUE
FALSE,24,4.1,8.97401700000004,11,TRUE
FALSE,24,4.6,9.87544800000014,11,TRUE
TRUE,26,4.8,4.85280899999993,12,TRUE
TRUE,27,3.1,31.221414,14,TRUE
TRUE,27,4.5,9.37328400000014,17,TRUE
FALSE,29,4.6,5.78165700000002,0,TRUE
TRUE,31,3.5,12.291918,1,TRUE
FALSE,26,4.6,13.2680519999999,5,TRUE
FALSE,31,3.9,19.2573900000001,7,TRUE
TRUE,22,3.4,0.674547000000135,7,TRUE
FALSE,28,4.1,37.614015,8,TRUE
TRUE,28,3.9,9.70117800000003,8,TRUE
FALSE,36,4.9,24.2460630000001,13,TRUE
FALSE,31,3.8,10.2250979999999,17,TRUE
FALSE,20,3.5,27.4863749999999,19,TRUE
FALSE,29,5,11.273049,22,TRUE
FALSE,32,4.5,21.0020879999999,1,TRUE
FALSE,29,3.8,33.4119990000001,3,TRUE
TRUE,27,4.4,17.2192079999999,3,TRUE
FALSE,22,3.9,6.84870000000001,4,TRUE
FALSE,30,4.3,24.9543539999998,5,TRUE
TRUE,28,3.2,5.86457400000008,8,FALSE
FALSE,41,4.3,27.10398,8,FALSE
TRUE,30,4,12.258063,11,FALSE
FALSE,27,4.6,16.0897829999999,11,FALSE
FALSE,36,4.6,2.16083700000006,16,FALSE
FALSE,25,4,9.18835800000013,17,FALSE
FALSE,23,3.9,0.657119999999967,2,FALSE
FALSE,31,3.2,21.980664,3,FALSE
TRUE,26,3.3,8.63657700000019,3,FALSE
FALSE,41,4.8,15.0069780000001,8,FALSE
TRUE,21,4.7,7.10644199999995,8,FALSE
TRUE,29,4.1,5.74047600000008,17,FALSE
FALSE,30,3.7,20.924166,20,FALSE
FALSE,26,4.9,2.40914399999997,20,FALSE
FALSE,27,4.7,6.31312499999998,21,FALSE
TRUE,33,4.3,2.17615500000004,22,FALSE
FALSE,33,4.8,6.46397399999987,2,FALSE
FALSE,32,4.6,0.197025000000034,15,FALSE
FALSE,23,3.9,3.53535000000004,17,FALSE
FALSE,25,4,5.09134800000005,20,FALSE
FALSE,30,4.8,5.8181760000001,22,FALSE
FALSE,23,4.3,21.2412929999999,0,FALSE
FALSE,28,3.5,20.6132550000001,6,FALSE
FALSE,28,4,18.152052,6,FALSE
TRUE,20,4.3,3.94349700000001,10,FALSE
FALSE,29,4.5,1.37195999999992,10,FALSE
FALSE,29,4.7,30.2502750000002,18,FALSE
FALSE,23,4.3,4.54378499999992,18,FALSE
FALSE,25,4.6,23.387367,23,FALSE
FALSE,25,4.3,16.613148,3,FALSE
FALSE,28,3.6,22.219869,6,FALSE
FALSE,38,4.2,3.0370710000001,9,FALSE
TRUE,20,3.7,2.24453099999993,9,FALSE
TRUE,31,3.6,12.35985,10,FALSE
FALSE,38,4.5,5.20612200000012,11,FALSE
FALSE,23,3.5,21.854013,11,FALSE
FALSE,33,3.5,1.96658700000012,12,FALSE
FALSE,35,4.5,14.678307,18,FALSE
FALSE,37,3.6,34.3427339999999,20,FALSE
TRUE,30,4.3,3.34942499999998,22,FALSE
FALSE,21,4.7,15.551211,23,FALSE
TRUE,29,3.2,0.147629999999932,0,FALSE
FALSE,31,4.4,12.473181,8,TRUE
TRUE,24,4.6,12.407025,9,TRUE
FALSE,31,3.9,16.5179099999999,9,TRUE
TRUE,31,3.8,7.66454999999988,13,TRUE
FALSE,31,4.3,15.9891060000001,16,TRUE
TRUE,27,3.1,6.63125099999988,16,TRUE
FALSE,24,4.8,19.2725970000002,16,TRUE
FALSE,34,3.5,13.3806059999999,4,TRUE
FALSE,27,3.8,8.43255900000007,5,TRUE
FALSE,24,3.3,24.1144169999998,5,TRUE
FALSE,27,4.9,1.75113599999988,7,TRUE
FALSE,28,4.6,11.2997999999999,10,TRUE
FALSE,28,3.9,4.63103099999989,10,TRUE
FALSE,32,4,0.606171000000042,14,TRUE
FALSE,21,4.1,3.21322800000017,0,TRUE
FALSE,25,4.9,3.68553299999984,1,TRUE
TRUE,36,3.8,26.773311,9,FALSE
FALSE,38,5,20.6574330000001,13,FALSE
FALSE,29,4.9,1.77045000000001,16,FALSE
FALSE,26,4.5,34.707258,16,FALSE
FALSE,22,3.3,3.52136400000006,18,FALSE
TRUE,31,4.4,21.6709740000001,23,FALSE
FALSE,30,3.8,6.53867699999996,0,FALSE
FALSE,32,4.7,3.64757100000005,1,FALSE
FALSE,26,3.8,2.14884900000016,5,FALSE
FALSE,26,3.2,15.8751090000001,11,FALSE
FALSE,29,3.9,1.07015100000003,11,FALSE
FALSE,23,3.4,13.762446,13,FALSE
FALSE,18,3.1,6.5340149999999,19,FALSE
FALSE,25,3.2,1.71861299999997,21,FALSE
FALSE,28,4.5,11.149728,1,FALSE
FALSE,31,3.2,5.73448200000004,3,FALSE
FALSE,28,3.3,10.7830949999999,5,FALSE
FALSE,28,4.6,11.8831049999999,8,FALSE
FALSE,28,3.5,0.931401000000152,11,FALSE
TRUE,18,4,0.656787000000019,16,FALSE
FALSE,24,3.6,6.38527500000001,18,FALSE
FALSE,23,4.2,28.9431389999999,18,FALSE
FALSE,25,3.4,5.17470899999997,0,FALSE
FALSE,26,3.9,0.420135000000066,4,FALSE
FALSE,29,3.3,11.115429,4,FALSE
FALSE,27,4.4,4.90175999999997,4,FALSE
TRUE,22,3.9,24.6597600000001,7,FALSE
TRUE,41,4.4,14.3893739999999,15,FALSE
FALSE,24,3.6,15.451089,17,FALSE
TRUE,25,4.6,4.30502399999997,19,FALSE
FALSE,31,4.7,18.7193730000001,19,FALSE
FALSE,22,3.2,15.226536,2,FALSE
FALSE,30,3.1,1.72760399999994,3,FALSE
FALSE,18,5,10.6814190000001,7,FALSE
TRUE,31,4.5,30.920493,9,FALSE
FALSE,25,4.3,20.178579,11,FALSE
FALSE,29,4.8,7.324002,12,FALSE
FALSE,28,4.9,23.8097219999999,13,FALSE
TRUE,36,4.7,6.37062299999993,15,FALSE
TRUE,28,3.3,8.79919200000015,6,TRUE
FALSE,29,3.9,4.58319000000001,7,TRUE
FALSE,35,3.4,2.99067300000012,9,TRUE
